run_data_dir,method,pair_name,role_a,role_b,image_name,cover_mean_score,stego_mean_score,cover_max_score,stego_max_score,cover_flagged_ratio,stego_flagged_ratio,cover_mean_conf,stego_mean_conf,score_delta,max_score_delta,flagged_ratio_delta,confidence_delta,pair_mean_conf,score_delta_conf_weighted,pre_secret_mean_score,secret_mean_score,pre_secret_max_score,secret_max_score,pre_secret_flagged_ratio,secret_flagged_ratio,pre_secret_mean_conf,secret_mean_conf
data\baseline\4,dwt,cover_vs_stego,cover,stego,00499.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5,0.525,1.0,0.75,0.0,0.5,0.2625,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,00599.png,0.0,0.4,0.0,0.8,0.0,0.5,0.5,0.5666666666666667,0.4,0.8,0.5,0.0666666666666666,0.5333333333333333,0.2133333333333333,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,00699.png,0.0,0.475,0.0,1.0,0.0,0.75,0.5,0.5,0.475,1.0,0.75,0.0,0.5,0.2375,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,00799.png,0.15,0.55,0.2,1.0,0.25,0.75,0.5,0.5,0.4,0.8,0.5,0.0,0.5,0.2,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,00899.png,0.0,0.35,0.0,0.8,0.0,0.5,0.5,0.5,0.35,0.8,0.5,0.0,0.5,0.175,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6,0.5333333333333333,0.5,1.0,0.5,-0.0666666666666666,0.5666666666666667,0.2833333333333333,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,01099.png,0.025,0.4,0.1,1.0,0.0,0.5,0.5,0.5,0.375,0.9,0.5,0.0,0.5,0.1875,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,01199.png,0.0,0.225,0.0,0.8,0.0,0.25,0.5,0.5,0.225,0.8,0.25,0.0,0.5,0.1125,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,01299.png,0.4,0.15,1.6,0.6,0.25,0.25,0.5,0.5,-0.25,-1.0,0.0,0.0,0.5,-0.125,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,01399.png,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5333333333333333,0.5,1.0,0.75,0.0333333333333333,0.5166666666666666,0.2583333333333333,,,,,,,,
data\baseline\4,dwt,cover_vs_stego,cover,stego,01499.png,0.0,0.3,0.0,1.0,0.0,0.25,0.5,0.5,0.3,1.0,0.25,0.0,0.5,0.15,,,,,,,,
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.3,0.8,0.25,0.0,0.5,0.15,0.025,0.325,0.1,0.9,0.0,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.075,0.2,0.0,-0.0333333333333333,0.5166666666666666,0.03875,0.0,0.075,0.0,0.2,0.0,0.0,0.5333333333333333,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.075,0.2,0.25,0.0,0.5,0.0375,0.0,0.075,0.0,0.2,0.0,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.075,0.0,0.0,0.0,0.5,0.0375,0.075,0.15,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.175,0.5,0.25,0.0,0.5,0.0875,0.0,0.175,0.0,0.5,0.0,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.05,0.2,0.0,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.0,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.375,1.5,0.0,0.0,0.5,0.1875,0.075,0.45,0.3,1.8,0.25,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.125,0.4,0.25,-0.0333333333333333,0.5166666666666666,0.0645833333333333,0.0,0.125,0.0,0.4,0.0,0.25,0.5333333333333333,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0499999999999999,0.1999999999999999,0.25,0.0,0.5,0.0249999999999999,0.025,0.075,0.1,0.3,0.0,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.2,0.8999999999999999,0.0,0.0,0.5,0.1,0.175,0.375,0.5,1.4,0.25,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.125,0.5,0.25,0.0,0.5,0.0625,0.0,0.125,0.0,0.5,0.0,0.25,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.1249999999999999,0.3,0.25,0.0,0.5,0.0624999999999999,0.05,0.175,0.2,0.5,0.25,0.5,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.05,0.2,-0.25,0.0,0.5,0.025,0.05,0.1,0.2,0.4,0.25,0.0,0.5,0.5
data\baseline\4,dwt,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.05,0.2,0.0,0.0,0.5,0.025,0.05,0.1,0.2,0.4,0.25,0.25,0.5,0.5
data\baseline\4,lsb,cover_vs_stego,cover,stego,00099.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00199.png,0.1,0.525,0.4,1.0,0.25,0.75,0.5,0.5333333333333333,0.425,0.6,0.5,0.0333333333333333,0.5166666666666666,0.2195833333333333,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00299.png,0.0,0.3,0.0,0.9,0.0,0.25,0.5,0.5333333333333333,0.3,0.9,0.25,0.0333333333333333,0.5166666666666666,0.1549999999999999,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00399.png,0.0,0.15,0.0,0.6,0.0,0.25,0.5,0.5,0.15,0.6,0.25,0.0,0.5,0.075,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00499.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00599.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5,0.525,1.0,0.75,0.0,0.5,0.2625,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00699.png,0.0,0.6,0.0,1.0,0.0,0.75,0.5,0.6,0.6,1.0,0.75,0.0999999999999999,0.55,0.33,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00799.png,0.15,0.45,0.2,0.9,0.25,0.75,0.5,0.5,0.3,0.7,0.5,0.0,0.5,0.15,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00899.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5333333333333333,0.525,1.0,0.75,0.0333333333333333,0.5166666666666666,0.27125,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6333333333333334,0.5666666666666667,0.5,1.0,0.5,-0.0666666666666667,0.6000000000000001,0.3,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,01099.png,0.025,0.4,0.1,1.0,0.0,0.5,0.5,0.5,0.375,0.9,0.5,0.0,0.5,0.1875,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,01199.png,0.0,0.35,0.0,1.0,0.0,0.25,0.5,0.5,0.35,1.0,0.25,0.0,0.5,0.175,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,01299.png,0.4,0.125,1.6,0.5,0.25,0.25,0.5,0.5,-0.275,-1.1,0.0,0.0,0.5,-0.1375,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,01399.png,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.25,,,,,,,,
data\baseline\4,lsb,cover_vs_stego,cover,stego,01499.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5,0.5,0.45,1.0,0.5,0.0,0.5,0.225,,,,,,,,
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5333333333333333,0.5333333333333333
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.175,0.175,0.5,0.5,0.25,0.25,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\4,lsb,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\4,original,cover_vs_stego,cover,stego,00099.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00199.png,0.1,0.525,0.4,1.0,0.25,0.75,0.5,0.5,0.425,0.6,0.5,0.0,0.5,0.2125,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00299.png,0.0,0.3,0.0,0.9,0.0,0.25,0.5,0.5,0.3,0.9,0.25,0.0,0.5,0.15,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00399.png,0.0,0.15,0.0,0.6,0.0,0.25,0.5,0.5,0.15,0.6,0.25,0.0,0.5,0.075,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00499.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00599.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6,0.5,0.5,1.0,0.5,-0.0999999999999999,0.55,0.275,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00699.png,0.0,0.575,0.0,1.0,0.0,0.75,0.5,0.5,0.575,1.0,0.75,0.0,0.5,0.2875,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00799.png,0.15,0.45,0.2,0.9,0.25,0.75,0.5,0.5,0.3,0.7,0.5,0.0,0.5,0.15,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00899.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5,0.525,1.0,0.75,0.0,0.5,0.2625,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5333333333333333,0.5666666666666667,0.5,1.0,0.5,0.0333333333333333,0.55,0.275,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,01099.png,0.025,0.4,0.1,1.0,0.0,0.5,0.5,0.5,0.375,0.9,0.5,0.0,0.5,0.1875,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,01199.png,0.0,0.35,0.0,1.0,0.0,0.25,0.5,0.5,0.35,1.0,0.25,0.0,0.5,0.175,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,01299.png,0.4,0.125,1.6,0.5,0.25,0.25,0.5,0.5,-0.275,-1.1,0.0,0.0,0.5,-0.1375,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,01399.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data\baseline\4,original,cover_vs_stego,cover,stego,01499.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5,0.5,0.45,1.0,0.5,0.0,0.5,0.225,,,,,,,,
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.0,0.0,0.0,0.0666666666666667,0.5333333333333334,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5666666666666668
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.0,0.0,0.0,0.0999999999999999,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.4,0.4,0.25,0.25,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.0,0.0,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.15,0.15,0.5,0.5,0.25,0.25,0.5333333333333333,0.5333333333333333
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.025,0.025,0.1,0.1,0.25,0.25,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.075,0.075,0.3,0.3,0.25,0.25,0.5,0.5
data\baseline\4,original,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.2,0.25,0.25,0.5,0.5
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00099.png,0.0,0.075,0.0,0.2,0.0,0.0,0.5,0.5,0.075,0.2,0.0,0.0,0.5,0.0375,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00199.png,0.1,0.35,0.4,1.0,0.25,0.5,0.5,0.5,0.25,0.6,0.25,0.0,0.5,0.125,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00299.png,0.0,0.075,0.0,0.2,0.0,0.0,0.5,0.5,0.075,0.2,0.0,0.0,0.5,0.0375,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00399.png,0.0,0.1,0.0,0.4,0.0,0.0,0.5,0.5,0.1,0.4,0.0,0.0,0.5,0.05,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00499.png,0.0,0.075,0.0,0.2,0.0,0.25,0.5,0.5,0.075,0.2,0.25,0.0,0.5,0.0375,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00599.png,0.0,0.15,0.0,0.5,0.0,0.25,0.5,0.5333333333333333,0.15,0.5,0.25,0.0333333333333333,0.5166666666666666,0.0774999999999999,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00699.png,0.0,0.2249999999999999,0.0,0.5,0.0,0.25,0.5,0.5,0.2249999999999999,0.5,0.25,0.0,0.5,0.1124999999999999,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00799.png,0.15,0.275,0.2,0.8,0.25,0.25,0.5,0.5,0.125,0.6000000000000001,0.0,0.0,0.5,0.0625,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00899.png,0.0,0.2,0.0,0.6,0.0,0.25,0.5,0.5333333333333333,0.2,0.6,0.25,0.0333333333333333,0.5166666666666666,0.1033333333333333,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,00999.png,0.0,0.2,0.0,0.5,0.0,0.25,0.5666666666666668,0.5,0.2,0.5,0.25,-0.0666666666666667,0.5333333333333334,0.1066666666666666,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,01099.png,0.025,0.2249999999999999,0.1,0.7,0.0,0.25,0.5,0.5,0.1999999999999999,0.6,0.25,0.0,0.5,0.0999999999999999,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,01199.png,0.0,0.075,0.0,0.3,0.0,0.0,0.5,0.5,0.075,0.3,0.0,0.0,0.5,0.0375,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,01299.png,0.4,0.1,1.6,0.3,0.25,0.25,0.5,0.5,-0.3,-1.3,0.0,0.0,0.5,-0.15,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,01399.png,0.0,0.05,0.0,0.2,0.0,0.0,0.5,0.5,0.05,0.2,0.0,0.0,0.5,0.025,,,,,,,,
data\baseline\4,spread_spectrum,cover_vs_stego,cover,stego,01499.png,0.0,0.2249999999999999,0.0,0.7,0.0,0.25,0.5,0.5,0.2249999999999999,0.7,0.25,0.0,0.5,0.1124999999999999,,,,,,,,
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,6.475,25.8,0.25,-0.0333333333333333,0.5166666666666666,3.345416666666666,0.025,6.5,0.1,25.9,0.0,0.25,0.5333333333333333,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,6.875,27.4,0.25,0.0,0.5,3.4375,0.0,6.875,0.0,27.4,0.0,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,6.65,26.5,0.25,0.0,0.5,3.325,0.0,6.65,0.0,26.5,0.0,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,4.95,19.7,0.0,0.0,0.5,2.475,0.075,5.025,0.3,20.0,0.25,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,5.425000000000001,21.6,0.25,0.0,0.5,2.7125000000000004,0.0,5.425000000000001,0.0,21.6,0.0,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,5.925000000000001,23.6,0.25,0.0,0.5,2.9625000000000004,0.0,5.925000000000001,0.0,23.6,0.0,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,6.2,24.7,0.0,0.0,0.5,3.1,0.075,6.275,0.3,25.0,0.25,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,6.9,27.5,0.25,-0.0666666666666667,0.5333333333333334,3.680000000000001,0.0,6.9,0.0,27.5,0.0,0.25,0.5666666666666668,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,7.225,28.8,0.25,0.0,0.5,3.6125,0.025,7.25,0.1,28.9,0.0,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,5.825,23.4,0.0,0.0,0.5,2.9125,0.175,6.0,0.5,23.9,0.25,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,6.425000000000001,25.6,0.25,0.0,0.5,3.2125000000000004,0.0,6.425000000000001,0.0,25.6,0.0,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,7.0,27.9,0.25,0.0,0.5,3.5,0.0,7.0,0.0,27.9,0.0,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,6.550000000000001,26.1,0.0,0.0,0.5,3.2750000000000004,0.05,6.6000000000000005,0.2,26.3,0.25,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,7.050000000000001,28.1,0.0,0.0,0.5,3.5250000000000004,0.05,7.1000000000000005,0.2,28.3,0.25,0.25,0.5,0.5
data\baseline\4,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,6.7250000000000005,26.8,0.0,0.0,0.5,3.3625000000000003,0.05,6.775,0.2,27.0,0.25,0.25,0.5,0.5
data\baseline\4,statistical,cover_vs_stego,cover,stego,00099.png,0.0,0.525,0.0,1.0,0.0,0.75,0.5,0.5,0.525,1.0,0.75,0.0,0.5,0.2625,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00199.png,0.1,0.475,0.4,1.0,0.25,0.5,0.5,0.5,0.375,0.6,0.25,0.0,0.5,0.1875,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00299.png,0.0,0.125,0.0,0.3,0.0,0.0,0.5,0.5,0.125,0.3,0.0,0.0,0.5,0.0625,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00399.png,0.0,0.3,0.0,0.7,0.0,0.5,0.5,0.5,0.3,0.7,0.5,0.0,0.5,0.15,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00499.png,0.0,0.425,0.0,1.0,0.0,0.75,0.5,0.5,0.425,1.0,0.75,0.0,0.5,0.2125,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00599.png,0.0,0.3,0.0,0.9,0.0,0.25,0.5,0.5,0.3,0.9,0.25,0.0,0.5,0.15,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00699.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.5,1.0,0.5,0.0333333333333333,0.5166666666666666,0.2583333333333333,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00799.png,0.15,0.35,0.2,0.9,0.25,0.5,0.5,0.5333333333333333,0.2,0.7,0.25,0.0333333333333333,0.5166666666666666,0.1033333333333333,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00899.png,0.0,0.45,0.0,1.0,0.0,0.75,0.5,0.5,0.45,1.0,0.75,0.0,0.5,0.225,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,-0.1666666666666666,0.5833333333333333,0.2916666666666666,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,01099.png,0.025,0.525,0.1,1.0,0.0,0.75,0.5,0.5,0.5,0.9,0.75,0.0,0.5,0.25,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,01199.png,0.0,0.35,0.0,1.0,0.0,0.25,0.5,0.5333333333333333,0.35,1.0,0.25,0.0333333333333333,0.5166666666666666,0.1808333333333333,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,01299.png,0.4,0.15,1.6,0.5,0.25,0.5,0.5,0.5,-0.25,-1.1,0.25,0.0,0.5,-0.125,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,01399.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data\baseline\4,statistical,cover_vs_stego,cover,stego,01499.png,0.0,0.15,0.0,0.6,0.0,0.25,0.5,0.5,0.15,0.6,0.25,0.0,0.5,0.075,,,,,,,,
